Age,Gender,Experience,Education,Interview Score,Test Score,Salary
27,m,10,Ma,8,9,4582.72
29,m,10,Ma,6,7,4581.98
25,f,13,Ma,7,7,4581.93
28,m,9,Ma,8,8,4581.89
22,m,11,Ma,8,9,4581.85
31,m,10,Ma,8,7,4581.64
30,f,9,Ma,7,9,4581.29
30,m,11,Ma,8,9,4580.99
26,f,11,Ma,8,8,4580.8
27,f,11,Ma,9,9,4580.41
24,m,8,Ma,7,9,4580.31
28,f,11,Ma,7,9,4580.27
25,f,11,PhD,7,9,4580.03
30,f,9,Ma,8,9,4579.83
30,f,9,Ma,8,8,4579.55
26,f,11,Ma,7,8,4579.5
26,m,9,Ma,7,8,4579.48
30,f,8,Ma,9,8,4579.34
28,m,11,PhD,7,8,4579.19
25,f,9,Ma,8,9,4579.01
27,f,8,PhD,5,6,4578.93
29,m,9,Ma,7,8,4578.39
26,f,9,Ma,9,9,4578.38
26,f,11,Ma,5,8,4578.33
31,f,12,PhD,7,9,4578.28
30,f,10,Ma,8,8,4578.21
29,f,10,Ma,7,8,4578.08
27,m,9,Ma,8,9,4578.04
25,f,10,Ma,8,8,4577.83
29,m,11,Ma,9,7,4577.36
28,m,7,PhD,7,10,4577.19
27,m,8,Ma,7,8,4576.66
28,f,10,Ma,7,9,4576.49
28,m,10,Ma,7,8,4576.44
26,f,8,Ma,7,9,4576.23
29,f,10,PhD,7,9,4575.99
30,f,7,PhD,8,9,4575.94
32,f,12,Ma,7,9,4575.88
29,f,10,PhD,9,10,4575.62
20,m,10,Ma,7,10,4575.58
30,m,10,Ma,7,9,4575.54
31,f,11,PhD,8,10,4575.52
31,m,10,Ma,7,9,4575.41
24,m,8,Ma,8,8,4575.4
25,f,7,Ma,8,9,4575.29
25,f,9,Ma,9,8,4574.96
24,f,9,Ma,8,10,4574.94
27,f,7,PhD,6,7,4574.74
28,m,10,Ma,8,8,4574.64
28,f,14,Ma,8,9,4574.58
28,f,10,Ma,8,9,4574.35
22,m,10,Ma,6,7,4574.26
26,m,10,PhD,8,10,4573.99
28,m,10,PhD,8,9,4573.25
29,f,10,Ma,7,9,4573.18
26,f,11,Ma,8,9,4573.16
27,f,7,Ma,8,7,4573.15
24,m,9,Ma,8,9,4572.78
32,m,9,PhD,8,8,4572.53
30,f,8,Ma,6,8,4572.11
27,m,9,Ma,7,10,4572.04
28,f,13,Ma,8,9,4571.79
26,m,10,Ma,8,9,4571.71
27,f,13,Ma,7,10,4571.67
28,f,9,Ma,6,8,4571.52
23,f,10,Ma,7,9,4571.09
23,f,11,PhD,7,9,4570.97
29,m,9,Ma,9,10,4570.95
24,m,11,Ma,6,8,4570.94
24,f,10,PhD,8,9,4570.83
27,m,9,PhD,9,8,4570.44
26,f,9,PhD,7,8,4570.44
29,m,13,Ma,6,7,4570.34
29,m,10,Ma,7,8,4570.31
27,f,9,PhD,7,8,4570.16
31,f,9,Ma,7,8,4570.09
28,m,10,PhD,7,9,4570.02
28,m,9,Ma,7,8,4569.84
31,f,9,Ma,8,9,4569.67
29,m,10,Ma,9,8,4568.77
29,f,12,Ma,9,9,4568.39
29,m,10,PhD,7,8,4568.14
28,f,8,PhD,7,8,4567.84
24,m,9,Ma,7,8,4567.32
28,m,10,Ma,7,9,4567.23
29,m,11,PhD,7,9,4566.86
27,f,10,Ma,7,8,4566.83
29,f,8,Ma,8,8,4566.64
30,m,11,Ma,7,9,4566.59
26,f,11,Ma,7,8,4566.54
28,m,10,PhD,7,9,4566.54
27,m,7,PhD,7,9,4566.14
26,m,11,PhD,7,10,4566.13
29,m,10,PhD,8,8,4566.09
24,m,11,Ma,7,8,4565.91
26,f,7,PhD,7,7,4565.88
28,f,11,PhD,9,9,4565.81
27,f,8,PhD,7,10,4565.06
25,f,10,Ma,7,9,4564.98
23,f,10,Ma,6,8,4564.86
30,f,7,PhD,7,7,4564.43
26,m,9,PhD,8,9,4564.42
28,m,12,Ma,7,9,4564.14
30,m,11,PhD,7,9,4564.08
29,f,11,Ma,7,7,4563.69
29,f,9,PhD,7,8,4563.68
28,m,11,Ma,8,9,4563.65
32,f,10,PhD,7,8,4563.63
27,m,9,PhD,7,9,4563.47
24,m,10,Ma,6,7,4562.87
28,m,13,Ma,8,9,4562.87
29,f,9,PhD,8,8,4562.72
31,f,10,Ma,7,8,4562.68
32,m,10,PhD,7,8,4562.46
29,m,9,Ma,8,10,4562.43
24,f,12,Ma,7,10,4562.36
27,m,7,Ma,7,8,4562.35
27,f,10,Ma,7,8,4561.69
26,f,11,Ma,8,9,4561.48
25,f,7,PhD,7,9,4561.46
30,f,9,PhD,8,9,4561.43
27,m,8,Ma,9,8,4561.37
28,f,9,Ma,9,8,4561.3
25,f,9,Ma,9,8,4561.3
29,f,9,Ma,9,10,4561.09
27,m,8,Ma,9,9,4560.91
28,f,13,PhD,10,10,4560.89
29,m,7,Ma,8,8,4560.73
25,m,8,Ma,7,8,4560.37
28,f,9,Ma,8,8,4560.36
25,f,9,Ma,8,9,4560.34
28,m,12,Ma,7,9,4560.12
26,m,10,Ma,6,8,4560.05
28,f,8,PhD,6,7,4559.87
26,f,10,Ma,8,9,4559.87
28,f,10,Ma,8,8,4559.85
26,f,7,Ma,6,8,4559.53
24,f,10,Ma,9,9,4559.08
23,f,8,PhD,7,8,4558.86
26,m,8,PhD,9,9,4558.68
26,f,9,Ma,8,8,4558.45
31,f,10,Ma,7,8,4558.05
26,m,12,Ma,8,9,4558.04
24,m,11,Ma,8,9,4557.95
32,m,10,Ma,6,9,4557.93
28,m,10,Ma,8,7,4557.91
28,m,12,PhD,9,10,4557.85
29,f,10,Ma,7,8,4557.5
26,f,10,Ma,8,8,4557.33
32,m,12,Ma,8,9,4557.28
30,m,9,Ma,7,8,4557.13
30,m,8,Ma,6,6,4556.59
29,f,12,Ma,8,9,4556.55
27,m,5,Ma,8,8,4556.5
26,m,8,Ma,7,10,4556.31
23,m,11,Ma,6,7,4556.3
27,m,10,Ma,7,8,4556.04
30,m,13,Ma,8,8,4555.8
27,m,7,PhD,6,6,4555.56
30,f,9,Ma,7,9,4555.54
34,f,7,Ma,7,8,4555.49
28,m,10,PhD,8,8,4555.48
29,f,8,Ma,8,9,4555.35
26,m,10,PhD,7,9,4555.34
28,m,9,Ma,7,8,4554.94
31,m,10,Ma,8,8,4554.65
29,m,10,PhD,6,8,4554.62
26,m,10,Ma,8,9,4554.56
24,m,10,Ma,7,10,4554.35
28,f,11,Ma,9,7,4554.15
22,f,8,Ma,8,9,4554.06
31,m,9,Ma,8,9,4553.92
29,f,9,Ma,6,9,4553.73
28,f,6,PhD,8,8,4553.49
28,m,10,Ma,7,8,4553.47
29,m,9,Ma,9,8,4553.42
28,f,9,Ma,8,10,4553.42
27,f,8,Ma,6,8,4553.27
28,f,12,PhD,7,10,4553.21
34,m,8,PhD,7,9,4553.17
30,m,10,Ma,9,9,4553.14
25,f,10,Ma,7,7,4553.05
28,m,9,Ma,9,10,4553.01
30,m,11,Ma,8,9,4552.97
29,m,9,Ma,7,9,4552.96
31,f,10,PhD,8,8,4552.79
23,m,9,Ma,7,10,4552.37
28,f,9,Ma,8,9,4552.1
25,m,11,PhD,7,9,4552.02
28,f,11,Ma,7,8,4552
28,m,8,Ma,8,10,4551.87
22,m,9,Ma,7,8,4551.69
25,m,9,PhD,8,10,4551.31
25,m,6,Ma,8,8,4550.93
22,f,10,Ma,8,9,4550.81
31,f,13,Ma,8,8,4550.79
28,f,8,Ma,7,8,4550.44
25,f,11,Ma,8,10,4550.35
24,f,9,Ma,6,8,4550.27
27,m,10,Ma,9,7,4549.71
30,m,10,PhD,8,10,4549.61
24,m,10,Ma,8,10,4549.38
27,f,8,PhD,9,8,4549.28
27,m,7,PhD,7,7,4549.1
27,f,9,PhD,6,7,4549.03
25,f,10,PhD,7,8,4548.87
32,m,12,Ma,6,6,4548.36
30,f,10,Ma,7,8,4548.32
27,f,10,Ma,8,7,4548.15
23,m,11,Ma,9,9,4548.01
33,f,13,Ma,7,8,4547.72
28,f,8,PhD,6,8,4547.61
29,f,10,Ma,7,9,4547.5
27,m,10,Ma,8,9,4547.31
25,m,8,Ma,8,7,4547.27
28,m,12,PhD,7,8,4547.24
30,m,8,PhD,8,9,4547.12
24,m,11,Ma,8,8,4547.08
26,m,11,Ma,7,9,4546.93
25,f,9,PhD,8,8,4546.88
28,m,7,Ma,7,9,4546.87
30,f,12,PhD,8,8,4546.12
30,f,10,Ma,8,7,4545.98
24,f,7,Ma,9,8,4545.89
26,m,11,Ma,8,8,4545.63
27,f,10,PhD,8,8,4545.62
31,f,10,PhD,7,8,4545.6
23,m,8,PhD,8,9,4545.56
25,m,9,Ma,8,8,4545.52
27,m,8,PhD,9,9,4545.29
29,m,11,Ma,7,9,4545.27
28,m,10,Ma,8,8,4544.96
28,m,11,Ma,7,8,4544.94
27,m,10,Ma,8,8,4544.74
28,f,9,PhD,8,9,4544.73
25,m,6,PhD,9,9,4544.52
27,f,12,Ma,6,6,4544.51
28,f,10,Ma,7,9,4544.4
28,m,6,PhD,6,7,4544.37
26,f,8,Ma,8,7,4544.29
31,f,10,Ma,6,6,4543.93
29,f,11,PhD,8,9,4543.64
26,m,9,PhD,6,6,4543.39
26,f,12,Ma,7,9,4543.18
26,f,8,Ma,7,9,4543.17
30,f,9,PhD,9,7,4542.92
28,f,6,Ma,9,10,4542.63
28,m,11,Ma,8,9,4542.52
26,f,12,Ma,5,8,4542.32
27,f,11,Ma,8,10,4542.15
31,m,11,Ma,8,9,4541.88
27,m,6,PhD,7,9,4541.72
26,f,9,Ma,8,7,4541.53
31,f,13,Ma,7,10,4541.5
30,f,10,Ma,6,7,4540.59
31,f,9,Ma,7,9,4540.55
29,m,8,Ma,8,9,4540.38
27,f,9,PhD,7,9,4539.92
27,m,7,PhD,7,8,4539.78
29,f,10,Ma,8,9,4539.76
23,m,11,Ma,8,9,4539.58
27,f,11,Ma,5,9,4539.2
29,m,11,Ma,9,7,4539.09
30,m,9,PhD,8,9,4539.08
25,m,10,Ma,7,8,4538.72
28,f,10,Ma,8,9,4538.59
26,f,7,Ma,7,9,4538.39
30,f,10,PhD,8,9,4538.25
30,m,12,Ma,7,8,4538.22
26,f,8,PhD,6,8,4537.91
26,m,10,Ma,8,8,4537.83
26,f,12,Ma,7,8,4537.49
26,f,7,Ma,8,9,4537.48
32,m,11,PhD,8,7,4537.33
35,f,10,Ma,8,9,4537.03
27,m,11,Ma,7,9,4536.93
27,m,12,Ma,8,9,4536.9
27,f,11,PhD,8,9,4536.86
24,f,10,PhD,6,8,4536.82
22,f,10,Ma,8,9,4536.66
26,m,7,PhD,9,9,4536.62
29,f,11,Ma,7,9,4536.57
31,f,6,Ma,8,8,4536.45
32,m,8,Ma,7,9,4536.29
27,f,9,Ma,7,9,4536.2
26,m,9,Ma,9,8,4536.17
31,m,11,PhD,8,10,4536.08
26,m,8,Ma,9,8,4536.07
30,m,10,PhD,8,9,4536.05
29,f,9,Ma,8,8,4536.03
25,f,11,Ma,8,9,4535.74
29,m,9,Ma,8,8,4535.57
27,m,11,Ma,7,9,4535.37
29,m,12,Ma,7,9,4535.23
28,m,8,Ma,7,8,4534.64
26,f,7,PhD,8,8,4534.39
29,m,10,PhD,6,9,4534.14
28,m,8,PhD,7,9,4533.86
29,f,9,Ma,8,8,4533.8
29,f,10,Ma,7,8,4533.73
30,f,10,Ma,7,8,4533.44
23,f,9,PhD,7,8,4533.34
26,m,11,PhD,8,8,4533.24
25,m,10,Ma,7,8,4533.23
29,m,9,Ma,9,9,4533.2
27,f,10,Ma,6,8,4533.1
29,m,10,Ma,8,8,4533.07
29,m,9,Ma,7,9,4532.6
25,m,11,PhD,8,8,4532.46
31,f,11,Ma,7,9,4532.07
24,m,11,Ma,7,8,4531.68
34,f,5,PhD,8,8,4531.54
31,m,7,PhD,6,8,4531.51
29,f,9,PhD,7,9,4531.46
27,m,12,Ma,7,10,4530.49
31,m,10,PhD,8,7,4530.21
26,m,10,PhD,6,8,4530.03
31,f,9,Ma,9,8,4529.71
27,f,6,Ma,9,9,4529.71
28,m,9,PhD,7,9,4529.56
27,f,12,Ma,8,8,4529.04
27,m,10,PhD,8,9,4528.95
27,f,13,Ma,8,10,4528.44
27,f,9,Ma,8,8,4528.1
33,m,8,Ma,9,8,4527.97
29,f,11,Ma,8,9,4527.75
26,m,11,Ma,7,9,4527.7
27,f,9,Ma,7,9,4527.33
25,f,8,Ma,6,8,4527.28
28,m,10,Ma,7,8,4526.71
30,m,9,Ma,7,8,4526.18
29,m,10,Ma,7,9,4526.16
26,m,11,Ma,8,7,4526.11
28,m,9,Ma,8,7,4525.9
27,m,9,Ma,7,8,4525.74
25,m,11,PhD,8,8,4525.73
27,m,9,Ma,6,7,4525.5
28,m,9,PhD,9,9,4525.41
26,m,10,Ma,8,10,4525.14
27,f,10,Ma,7,9,4524.93
31,f,9,PhD,7,9,4524.73
29,m,14,Ma,8,8,4524.19
24,f,9,PhD,8,8,4524.17
20,f,8,Ma,6,8,4523.93
28,m,9,Ma,7,9,4523.87
28,f,10,PhD,6,7,4523.76
26,f,10,PhD,7,6,4523.41
26,f,11,Ma,8,9,4523.39
26,f,10,Ma,7,8,4523.27
26,m,8,Ma,8,10,4523.26
27,m,12,Ma,7,8,4523.25
24,f,10,PhD,6,7,4523.14
29,f,10,Ma,9,8,4523.05
27,m,6,Ma,8,10,4522.91
24,m,9,Ma,7,8,4522.8
30,m,10,PhD,7,8,4522.63
28,m,8,Ma,8,9,4522.61
26,f,9,Ma,7,7,4522.58
33,f,11,Ma,7,8,4522.44
28,m,7,PhD,8,7,4522.33
27,m,11,PhD,7,7,4522.27
28,m,9,Ma,7,10,4522.26
29,f,12,Ma,7,9,4522.1
26,f,11,PhD,7,10,4522.1
24,m,9,PhD,8,9,4521.97
31,f,8,Ma,8,10,4521.7
25,f,10,Ma,7,9,4521.66
28,f,9,Ma,6,8,4521.35
29,f,7,Ma,8,8,4521.15
31,f,11,Ma,7,8,4521.03
33,f,11,Ma,8,8,4520.89
30,f,8,PhD,7,8,4520.76
26,m,10,Ma,8,9,4520.58
27,m,9,Ma,7,9,4520.52
26,f,10,Ma,8,9,4520.41
24,f,10,Ma,9,8,4520.35
28,f,12,Ma,8,9,4520.12
31,f,12,Ma,8,7,4520.11
26,f,10,Ma,8,9,4520.07
26,f,10,Ma,7,9,4519.47
26,m,10,Ma,7,10,4519.43
31,f,10,Ma,9,9,4519.33
27,f,7,Ma,7,8,4519.32
25,m,9,Ma,8,8,4519.18
29,f,12,Ma,7,8,4519.09
29,m,11,Ma,8,9,4518.87
22,f,10,Ma,7,8,4518.49
27,m,8,Ma,7,8,4518.32
28,m,8,PhD,8,9,4518.27
27,f,10,Ma,8,9,4518.26
29,f,10,Ma,7,8,4518.11
32,m,9,PhD,8,7,4518.03
26,m,10,Ma,8,9,4517.97
29,f,10,Ma,8,8,4517.89
25,f,8,PhD,8,10,4517.68
29,m,9,PhD,6,7,4517.63
25,m,8,Ma,8,9,4517.42
25,m,11,Ma,7,9,4517.19
27,m,11,Ma,8,10,4517.14
29,m,10,PhD,7,9,4517.01
24,m,10,Ma,8,8,4516.8
28,m,10,Ma,8,8,4516.66
25,f,9,Ma,9,10,4516.37
30,f,8,Ma,8,10,4516.06
26,f,11,Ma,6,7,4515.85
30,f,8,PhD,8,7,4515.79
23,f,8,Ma,8,9,4515.54
27,m,8,Ma,8,9,4515.39
31,f,10,Ma,7,8,4514.98
34,f,9,PhD,9,8,4514.98
25,m,8,Ma,8,9,4514.95
29,f,9,Ma,9,8,4514.84
31,f,12,PhD,8,8,4514.7
27,m,9,Ma,7,8,4514.7
27,m,10,Ma,8,9,4514.16
24,m,10,Ma,8,10,4514.01
31,m,9,Ma,8,8,4513.91
32,f,9,PhD,8,8,4513.89
31,m,8,Ma,7,8,4513.79
30,f,11,PhD,7,9,4513.76
28,f,8,Ma,8,10,4513.76
28,m,12,Ma,7,7,4513.21
27,m,8,PhD,8,7,4513.04
27,m,10,Ma,7,9,4512.82
26,f,10,Ma,8,9,4512.76
27,m,14,Ma,9,9,4512.65
27,f,12,Ma,8,9,4512.29
23,f,10,PhD,6,6,4512.27
27,f,7,PhD,6,10,4512.19
28,f,8,PhD,6,9,4511.84
28,f,10,Ma,7,9,4511.46
26,f,11,Ma,7,7,4511.34
25,f,9,PhD,9,9,4511.06
26,f,9,Ma,7,8,4510.94
29,f,11,Ma,7,9,4510.58
25,f,9,Ma,7,9,4510.35
26,m,12,Ma,8,8,4510.21
31,f,9,Ma,7,8,4509.97
31,f,7,PhD,8,9,4509.85
28,f,12,Ma,8,9,4509.82
28,f,10,PhD,7,9,4509.72
32,f,11,Ma,9,10,4509.71
29,f,11,Ma,9,9,4509.7
34,m,6,PhD,7,8,4509.51
24,f,6,PhD,7,8,4509.35
24,f,11,Ma,8,8,4509.07
27,m,12,Ma,8,9,4508.84
29,f,10,Ma,8,10,4508.7
27,f,10,Ma,8,9,4508.66
24,f,12,PhD,8,10,4508.65
24,f,10,Ma,8,9,4508.64
27,m,7,PhD,9,9,4508.61
27,m,9,PhD,8,9,4508.38
28,f,13,Ma,6,7,4507.55
33,f,7,PhD,9,10,4507.36
28,m,7,Ma,6,7,4507.22
22,m,11,Ma,8,8,4507.19
29,m,10,Ma,7,7,4507.16
28,m,10,PhD,8,10,4506.89
26,f,10,Ma,7,9,4506.75
27,m,9,Ma,9,7,4506.74
26,f,11,Ma,8,8,4506.61
25,f,11,Ma,8,8,4506.21
25,f,13,Ma,8,9,4506.09
28,f,9,PhD,7,7,4505.99
26,m,9,Ma,9,9,4505.87
31,m,11,PhD,7,9,4505.83
28,f,8,Ma,9,8,4505.61
28,f,5,PhD,7,8,4505.53
30,f,8,Ma,7,7,4505.02
26,m,9,PhD,8,8,4504.79
29,m,7,Ma,7,8,4504.14
29,m,12,Ma,7,7,4504.05
28,m,9,PhD,6,6,4503.96
31,m,9,PhD,10,10,4503.75
27,m,9,Ma,6,8,4503.58
25,m,8,Ma,9,9,4503.55
30,f,10,PhD,8,9,4503.55
28,m,9,PhD,8,9,4503.38
29,m,9,Ma,8,9,4503.15
30,m,11,PhD,8,8,4503
28,m,10,Ma,8,7,4502.92
29,m,8,Ma,8,7,4502.52
28,m,9,Ma,9,10,4501.67
28,m,10,Ma,7,10,4501.63
28,m,7,Ma,9,9,4501.62
26,m,8,PhD,7,8,4501.53
31,m,11,Ma,9,10,4500.96
29,m,9,Ma,9,9,4500.91
30,m,11,Ma,8,8,4500.63
23,f,8,Ma,6,9,4500.59
25,f,10,Ma,8,8,4500.57
29,m,9,Ma,8,7,4500.36
26,f,8,PhD,8,10,4499.96
28,f,5,PhD,7,7,4499.32
24,m,9,Ma,7,8,4499.21
29,m,10,PhD,7,10,4499.18
25,f,10,Ma,9,9,4499.07
22,f,12,PhD,8,6,4498.68
27,m,6,Ma,7,9,4498.6
26,m,8,Ma,9,9,4498.59
28,f,7,PhD,8,8,4498.1
26,m,12,Ma,9,8,4497.66
26,m,9,Ma,8,10,4497.38
31,f,9,Ma,7,9,4497.12
26,m,6,PhD,6,7,4496.53
29,m,11,PhD,7,8,4496.04
26,f,6,Ma,9,9,4495.95
26,m,9,PhD,7,9,4495.47
28,f,10,Ma,7,8,4494.98
33,f,12,Ma,7,10,4494.88
31,f,8,PhD,9,9,4494.66
29,m,9,Ma,7,9,4494.52
27,f,8,Ma,7,10,4494.46
31,f,9,Ma,9,8,4494.44
29,f,11,Ma,7,9,4494.36
27,m,8,Ma,10,10,4494.23
29,m,14,Ma,7,9,4494.14
25,f,9,Ma,7,8,4494.07
29,f,13,Ma,8,9,4493.87
31,f,10,Ma,7,8,4493.86
26,m,9,PhD,8,9,4493.84
27,m,10,Ma,8,8,4493.73
29,m,8,PhD,6,6,4493.69
27,m,9,Ma,8,7,4493.53
31,m,10,PhD,7,8,4492.99
28,m,11,Ma,6,7,4492.56
30,m,11,Ma,6,8,4492.55
26,f,10,PhD,7,9,4492.4
32,f,11,Ma,9,8,4492.33
29,m,12,Ma,8,8,4492.21
26,m,8,PhD,7,8,4492.1
30,f,11,Ma,7,8,4492.06
26,f,9,Ma,8,9,4491.86
21,m,10,PhD,6,8,4491.79
29,m,10,Ma,7,9,4491.51
30,m,10,Ma,8,10,4491.21
28,m,6,Ma,8,8,4491.15
26,f,8,PhD,8,9,4491.09
25,m,10,Ma,8,8,4491.02
28,m,7,PhD,7,8,4490.94
28,f,8,PhD,7,9,4490.88
30,f,8,Ma,8,7,4490.57
31,f,10,Ma,8,8,4490.09
26,m,10,PhD,8,9,4490.04
25,f,12,Ma,8,8,4489.82
26,m,10,PhD,7,9,4489.62
30,f,10,Ma,6,8,4489.46
29,f,9,Ma,8,9,4489.37
30,f,7,Ma,8,8,4489.36
28,f,10,Ma,9,8,4489.25
28,m,8,Ma,7,8,4489.22
28,m,8,PhD,7,9,4489.06
25,m,8,Ma,8,8,4488.98
28,f,8,Ma,8,9,4488.77
31,f,7,PhD,6,7,4488.65
29,m,12,Ma,7,9,4488.65
26,f,10,Ma,8,9,4488.39
34,m,9,Ma,7,8,4488.3
28,m,8,Ma,8,8,4488.11
25,m,10,PhD,8,10,4487.38
27,f,9,PhD,8,8,4487.37
28,f,8,Ma,8,9,4487.02
30,f,8,PhD,8,7,4486.91
29,m,11,Ma,8,7,4486.72
25,f,8,Ma,7,10,4486.53
26,m,8,Ma,8,8,4486.45
32,f,8,Ma,7,9,4486.44
25,m,7,PhD,8,9,4486.37
24,m,8,Ma,7,8,4486.24
27,m,9,Ma,6,8,4486.21
23,f,8,PhD,8,8,4486.06
29,f,9,Ma,8,9,4486
24,f,12,Ma,8,8,4485.76
26,m,11,PhD,7,8,4485.69
26,f,9,Ma,7,9,4485.56
29,m,6,PhD,6,8,4485.53
28,m,9,Ma,8,8,4485.46
33,m,13,Ma,8,8,4485.46
27,f,12,Ma,8,8,4485.4
28,m,11,Ma,8,9,4485.39
25,f,9,PhD,7,8,4485.36
27,f,11,Ma,7,8,4485.25
24,m,8,PhD,7,10,4484.71
27,f,11,Ma,7,8,4484.67
31,m,8,PhD,9,7,4484.6
29,f,9,Ma,7,8,4484.43
29,m,14,Ma,8,9,4484.18
29,m,7,PhD,7,8,4484.08
28,m,11,Ma,7,9,4483.7
30,m,9,PhD,7,10,4483.35
29,m,8,Ma,7,8,4483.13
31,m,10,PhD,6,6,4483.08
26,m,9,PhD,7,9,4482.83
23,f,10,Ma,7,9,4482.63
23,f,9,Ma,8,8,4482.56
27,m,10,Ma,8,9,4482.34
28,f,8,Ma,7,8,4482.25
29,m,10,PhD,6,9,4482.15
29,f,10,Ma,10,10,4482.09
25,m,10,Ma,8,9,4480.83
26,m,8,Ma,9,10,4480.77
24,f,11,Ma,7,8,4480.56
28,m,9,PhD,7,8,4480.06
31,f,8,PhD,8,9,4479.59
30,m,11,Ma,7,9,4479.04
30,f,12,Ma,8,9,4478.98
26,m,8,Ma,6,8,4478.93
24,f,7,Ma,8,9,4478.85
32,f,14,Ma,8,8,4478.84
25,f,10,Ma,9,8,4478.59
24,m,9,PhD,7,9,4478.54
29,f,8,Ma,7,8,4478.44
28,f,9,Ma,7,9,4478.31
29,f,10,PhD,6,7,4478.26
30,f,9,Ma,8,8,4478.02
27,f,6,PhD,8,8,4477.41
30,m,9,Ma,8,9,4477.37
26,f,12,Ma,8,9,4477.06
26,f,9,Ma,10,10,4477.02
28,m,12,Ma,10,10,4476.91
32,f,10,Ma,8,8,4476.49
26,f,8,Ma,7,8,4476.35
30,m,9,Ma,8,8,4475.99
22,f,10,PhD,6,7,4475.78
29,f,9,PhD,8,9,4475.53
30,f,11,Ma,8,9,4475.53
26,m,11,Ma,7,10,4475.31
24,m,12,Ma,7,8,4475.29
32,m,9,Ma,8,8,4475.07
24,m,10,Ma,8,9,4474.76
26,f,6,PhD,7,7,4474.75
28,m,7,PhD,7,8,4474.75
26,f,11,PhD,8,9,4474.46
34,f,9,PhD,7,9,4474.45
28,f,10,Ma,6,8,4474.37
27,m,11,PhD,6,7,4474.31
28,f,8,Ma,7,8,4474.27
23,m,11,Ma,7,9,4474.08
28,m,12,Ma,8,7,4474.04
23,m,9,Ma,8,8,4474.02
28,m,10,Ma,8,8,4473.96
26,f,9,Ma,7,8,4473.85
28,f,11,PhD,6,8,4473.82
29,f,8,Ma,7,8,4473.79
29,m,10,PhD,9,8,4473.46
26,f,12,Ma,7,9,4473.31
30,f,10,Ma,9,8,4473.16
30,f,11,Ma,8,8,4472.95
32,f,10,Ma,8,7,4472.88
27,m,9,PhD,8,8,4472.52
27,m,12,Ma,7,9,4472.52
26,m,11,PhD,7,8,4472.44
26,m,9,PhD,7,7,4472.37
23,f,11,PhD,7,8,4472.01
29,m,9,PhD,8,8,4471.87
27,m,10,Ma,7,9,4471.77
28,m,12,Ma,6,7,4471.57
29,m,8,Ma,6,5,4471.55
31,m,10,Ma,7,8,4471.41
29,m,10,Ma,6,7,4471.35
28,m,10,Ma,8,8,4471.29
27,m,11,Ma,8,8,4471.01
26,f,8,PhD,9,9,4470.99
29,m,8,Ma,7,9,4470.56
24,f,9,Ma,9,8,4470.1
26,f,10,PhD,8,8,4469.93
29,f,11,Ma,7,8,4469.72
25,m,8,PhD,8,9,4469.49
33,m,10,Ma,6,8,4469.37
24,m,13,Ma,7,8,4469.11
23,f,11,Ma,7,8,4468.97
27,f,6,PhD,8,8,4468.77
32,f,9,Ma,7,9,4468.62
25,f,6,PhD,8,8,4468.5
30,m,9,PhD,7,9,4468.35
29,f,10,Ma,8,7,4468.12
30,m,10,Ma,8,10,4467.86
26,m,9,Ma,8,6,4467.72
26,f,8,Ma,8,8,4467.58
30,f,10,Ma,6,8,4467.25
28,m,10,PhD,8,10,4467.1
29,f,7,Ma,8,8,4467.01
29,f,10,Ma,8,9,4466.98
27,m,10,PhD,7,9,4466.92
25,f,10,PhD,6,7,4466.63
28,m,9,Ma,6,7,4466.31
25,f,11,Ma,7,9,4465.87
27,f,14,Ma,7,8,4465.79
22,f,13,Ma,9,8,4465.73
27,f,8,Ma,7,8,4465.69
24,f,10,Ma,6,7,4465.56
26,m,8,Ma,8,9,4465.48
26,f,8,PhD,8,8,4464.93
26,f,11,Ma,7,8,4464.82
30,f,10,Ma,7,9,4464.71
28,m,8,Ma,8,8,4464.68
24,f,9,Ma,6,8,4464.68
22,f,9,Ma,8,8,4464.53
26,f,8,PhD,8,6,4464.24
24,m,8,Ma,9,8,4464.1
25,f,14,Ma,7,9,4463.85
31,m,8,Ma,8,8,4463.78
30,f,10,Ma,7,9,4463.66
24,f,11,Ma,8,8,4463.48
28,f,10,Ma,7,10,4463.1
30,f,8,Ma,8,8,4462.76
28,m,6,PhD,7,8,4462.59
30,f,9,Ma,7,9,4462.47
27,f,10,Ma,7,9,4462.46
29,f,10,Ma,8,8,4462.27
30,f,10,Ma,8,9,4462.24
29,f,8,PhD,5,10,4462.15
26,f,10,Ma,6,8,4461.71
27,f,11,Ma,8,9,4461.64
30,m,6,PhD,8,9,4461.47
28,f,11,PhD,7,9,4460.68
23,m,9,Ma,8,8,4460.58
24,f,11,Ma,8,8,4460.45
27,f,7,PhD,8,8,4460.21
26,f,10,Ma,7,9,4459.93
22,f,9,PhD,9,8,4459.77
29,m,9,Ma,6,6,4459.75
22,m,10,Ma,7,8,4459.74
30,f,10,Ma,8,9,4459.58
29,m,8,PhD,8,7,4459.53
27,f,10,Ma,7,10,4459.29
27,f,8,PhD,5,7,4459.1
25,f,10,PhD,8,9,4459.08
31,f,10,Ma,8,8,4459
25,m,8,Ma,8,9,4458.85
25,f,10,Ma,5,8,4458.81
30,f,8,Ma,8,7,4458.78
30,f,11,PhD,8,10,4458.7
23,m,7,PhD,8,9,4458.34
