Age,Gender,Experience,Education,Interview Score,Test Score,Salary
25,f,8,PhD,9,9,3463.22
28,f,10,PhD,8,9,3463.2
30,f,12,Ma,7,10,3463.12
31,f,11,PhD,7,8,3463.09
28,f,11,Ma,7,9,3463.06
31,f,10,Ma,8,8,3463.06
27,f,10,Ma,8,10,3462.96
32,f,9,Ma,8,10,3462.7
32,f,11,PhD,7,8,3462.23
31,f,10,Ma,7,7,3461.93
26,f,8,PhD,7,9,3461.92
25,f,10,PhD,8,8,3461.59
24,f,14,Ma,7,8,3460.78
26,f,9,PhD,7,9,3460.77
27,f,7,PhD,8,9,3460.76
27,f,11,Ma,8,7,3460.17
26,f,10,Ma,8,8,3460.16
29,f,11,Ma,7,8,3460.13
26,f,8,Ma,7,10,3459.3
29,f,10,PhD,8,7,3459.25
27,f,9,PhD,8,9,3459.17
30,f,9,PhD,7,8,3458.5
26,m,7,Ma,7,8,3458.29
25,f,10,Ma,8,9,3457.72
30,f,9,Ma,8,9,3457.5
29,f,9,PhD,7,7,3457.23
31,f,10,Ma,7,8,3456.99
22,f,10,Ma,7,8,3456.84
29,f,10,PhD,7,9,3456.45
29,f,8,PhD,8,10,3456.15
23,f,11,Ma,7,7,3456
26,f,10,PhD,8,10,3455.95
27,f,10,PhD,7,8,3455.94
25,f,8,PhD,7,9,3455.83
26,f,12,Ma,7,9,3455.78
29,f,8,Ma,8,8,3455.66
28,f,12,Ma,9,7,3455.56
31,f,9,Ma,9,9,3455.43
27,f,10,PhD,7,10,3455.3
26,f,12,PhD,7,9,3455.15
24,f,12,PhD,7,9,3455.06
25,f,8,PhD,9,9,3454.87
27,f,7,PhD,6,8,3454.69
28,f,11,Ma,6,7,3453.66
27,f,11,PhD,6,6,3452.69
28,f,5,PhD,8,8,3452.56
32,f,12,PhD,7,9,3452.38
29,f,8,Ma,7,10,3452.01
32,f,8,Ma,7,10,3451.96
27,f,11,Ma,7,8,3451.92
30,f,11,Ma,8,8,3451.34
27,f,11,PhD,7,8,3449.9
31,f,9,Ma,8,9,3449.75
22,f,12,Ma,7,9,3449.6
28,f,9,PhD,8,8,3449.57
29,f,10,Ma,7,9,3449.3
30,f,10,PhD,8,7,3449.13
26,f,8,PhD,6,7,3448.4
27,f,10,Ma,8,7,3448.04
32,f,8,PhD,8,8,3447.51
24,f,10,PhD,8,9,3446.9
30,f,9,PhD,8,7,3446.42
23,f,9,PhD,9,8,3446.41
26,f,5,PhD,9,8,3446.32
27,f,13,Ma,6,6,3446.02
24,f,10,Ma,9,8,3445.86
26,f,10,PhD,8,8,3445.83
20,f,12,Ma,8,8,3445.47
26,f,10,Ma,9,10,3445.46
31,f,11,Ma,6,8,3445.37
27,f,9,PhD,8,8,3445.36
26,f,12,Ma,7,8,3445.12
24,f,8,PhD,8,9,3444.8
26,f,10,PhD,7,9,3444.66
29,f,8,Ma,7,9,3444.06
29,f,12,PhD,7,9,3443.85
25,f,10,PhD,9,9,3443.53
26,f,11,Ma,6,6,3443.52
29,f,10,PhD,7,8,3443.51
26,f,8,PhD,7,9,3443.39
30,f,11,PhD,6,7,3443.13
25,f,7,Ma,6,8,3443.09
28,f,12,Ma,7,10,3442.51
28,f,9,PhD,8,10,3442.5
30,f,8,PhD,8,8,3441.92
27,f,10,PhD,7,9,3441.83
28,f,9,Ma,7,9,3441.66
32,f,10,Ma,7,9,3441.62
28,f,10,Ma,8,9,3441.54
30,f,12,PhD,7,8,3441.44
27,f,10,PhD,9,9,3441.21
29,f,9,PhD,5,6,3441.11
25,f,12,Ma,7,10,3440.68
27,f,10,PhD,8,7,3440.02
25,f,9,PhD,7,9,3439.91
26,f,7,PhD,7,9,3439.64
29,f,11,PhD,8,9,3439.64
23,f,7,PhD,7,8,3439.42
26,f,10,PhD,7,8,3439.32
28,f,10,PhD,7,8,3439.25
29,f,8,PhD,8,9,3439.06
25,f,9,PhD,6,8,3439.02
25,f,7,Ma,8,10,3438.93
29,f,12,Ma,7,8,3438.91
29,f,9,Ma,7,9,3438.77
28,f,11,Ma,6,7,3438.52
32,f,9,Ma,7,9,3437.42
32,f,7,PhD,6,8,3437.07
26,f,9,PhD,7,8,3435.94
26,f,9,Ma,9,8,3435.73
25,f,11,Ma,8,10,3435.64
26,f,9,PhD,7,9,3435.46
25,f,10,Ma,8,9,3435.44
30,f,9,Ma,7,10,3435.13
26,f,9,PhD,7,9,3434.97
28,f,10,Ma,7,10,3434.32
24,f,12,PhD,7,8,3434.22
30,f,10,PhD,7,8,3433.64
32,f,8,Ma,7,9,3433.37
25,f,11,Ma,6,8,3433.16
28,f,11,Ma,8,9,3433.11
27,f,11,Ma,7,9,3433.1
25,f,10,Ma,8,10,3433.1
26,f,13,Ma,7,9,3432.92
30,f,9,PhD,7,10,3432.62
30,f,9,Ma,8,10,3432.47
25,f,9,PhD,8,10,3432.39
25,f,10,Ma,8,9,3432.38
26,f,12,PhD,8,8,3432.24
26,f,11,PhD,7,8,3432.18
26,f,9,Ma,8,7,3431.71
25,f,10,PhD,8,8,3431.52
28,f,11,Ma,7,8,3431.49
25,f,10,Ma,7,8,3431.46
28,f,11,PhD,8,9,3431.41
30,f,10,Ma,6,9,3431.36
27,f,10,PhD,7,9,3431.1
25,f,12,Ma,7,9,3430.98
24,f,9,PhD,9,9,3430.74
28,f,9,PhD,6,8,3430.73
21,f,10,Ma,8,7,3430.55
24,f,10,Ma,9,8,3430.52
30,f,10,PhD,8,9,3430.31
24,f,12,Ma,8,10,3430.26
23,f,10,Ma,7,9,3429.6
28,f,10,PhD,8,9,3429.02
28,f,11,PhD,7,8,3428.75
32,f,12,Ma,7,7,3428.66
27,m,6,Ma,7,8,3428.34
29,f,8,Ma,7,9,3428.23
29,f,12,Ma,8,8,3428.14
27,f,11,Ma,9,9,3427.41
30,f,10,Ma,8,7,3427.24
29,f,13,Ma,8,10,3426.5
31,f,12,PhD,6,8,3426.04
26,f,9,Ma,8,8,3425.92
31,f,11,PhD,6,7,3425.87
29,f,12,PhD,8,7,3425.81
30,f,10,PhD,8,8,3425.58
28,f,11,Ma,8,9,3425.47
26,f,12,Ma,7,9,3425.47
30,f,11,PhD,7,9,3425.35
26,f,10,Ma,8,7,3425.31
30,f,9,Ma,8,9,3424.91
31,f,10,Ma,7,8,3424.78
28,f,12,Ma,8,9,3424.65
25,f,11,Ma,6,7,3424.51
29,f,11,Ma,7,9,3424.39
22,f,11,Ma,8,9,3424.16
25,f,12,Ma,7,9,3424
26,f,9,Ma,7,7,3423.71
26,m,9,Ma,6,7,3421.17
30,f,8,Ma,8,9,3420.9
29,f,9,PhD,8,8,3420.88
24,f,11,Ma,8,10,3420.57
26,f,8,PhD,7,8,3420.51
25,f,10,Ma,8,9,3420.39
32,f,11,Ma,8,10,3419.94
28,f,11,Ma,7,8,3418.74
28,f,10,Ma,8,9,3418.53
30,f,13,Ma,6,8,3418.09
27,f,10,Ma,8,8,3417.77
28,f,11,Ma,8,9,3417.74
28,f,8,PhD,7,10,3417.71
30,f,11,Ma,8,10,3417.15
28,f,10,PhD,8,9,3416.82
26,f,12,Ma,7,9,3416.74
26,f,10,PhD,7,8,3416.33
28,f,13,Ma,8,8,3416.17
28,f,8,PhD,7,9,3415.65
28,f,9,PhD,9,9,3415.38
24,m,7,Ma,8,9,3414.91
26,f,9,Ma,8,9,3414.55
24,f,8,PhD,7,9,3414.18
27,f,9,Ma,8,8,3414.05
27,f,10,Ma,8,9,3414
25,f,9,Ma,7,9,3413.92
24,f,11,Ma,8,9,3413.77
27,f,10,PhD,8,7,3413.56
27,f,8,PhD,7,9,3413.55
28,f,9,PhD,7,9,3413.43
26,f,12,Ma,6,8,3413.26
24,f,10,PhD,8,9,3413.24
25,f,12,PhD,5,7,3413.24
25,f,9,Ma,6,8,3413.15
30,f,10,PhD,7,10,3413.12
26,f,12,Ma,8,8,3413.06
30,f,8,PhD,7,9,3412.47
29,f,12,PhD,8,9,3412.38
26,f,9,PhD,7,8,3412.08
29,f,11,PhD,8,8,3411.96
25,f,7,PhD,6,8,3411.8
27,f,7,PhD,9,8,3411.64
28,f,9,Ma,9,9,3411.1
33,f,10,Ma,7,8,3411.09
30,f,12,Ma,7,9,3411.04
27,f,10,Ma,9,10,3410.28
33,f,10,PhD,8,9,3409.79
33,f,11,Ma,8,8,3409.63
28,f,9,Ma,8,9,3409.1
29,f,8,PhD,8,9,3408.92
27,f,8,PhD,8,8,3408.79
34,f,13,PhD,8,8,3408.69
28,f,9,Ma,9,8,3408.64
33,f,7,PhD,7,7,3408.49
28,f,9,PhD,8,7,3408.22
26,f,9,Ma,8,7,3407.74
25,f,8,PhD,6,8,3407.73
26,f,11,Ma,6,7,3407.09
28,f,8,PhD,6,7,3406.31
27,f,10,PhD,8,8,3406.29
29,f,10,Ma,8,9,3406.28
33,f,10,PhD,9,9,3405.91
32,f,9,PhD,8,9,3405.64
28,f,8,PhD,7,8,3405.64
27,f,10,Ma,7,8,3405.1
23,f,8,PhD,7,8,3405.08
30,f,10,Ma,7,10,3404.82
28,f,11,Ma,6,7,3404.66
26,f,11,PhD,9,8,3404.2
26,f,9,PhD,7,9,3403.88
25,f,9,PhD,8,8,3403.45
31,f,10,Ma,6,7,3403.41
24,f,12,Ma,8,9,3403.22
24,f,12,PhD,7,8,3403.18
28,f,10,Ma,6,7,3402.99
23,f,10,Ma,9,7,3402.99
29,f,9,PhD,7,9,3402.98
25,f,8,PhD,8,9,3402.43
27,f,10,Ma,8,9,3402.05
28,f,9,PhD,6,6,3402.03
27,f,9,PhD,6,7,3401.74
29,f,11,Ma,8,7,3401.48
28,f,11,Ma,8,8,3401.33
29,f,9,PhD,7,8,3401.23
27,f,12,Ma,6,7,3401.14
29,f,9,Ma,7,8,3401.05
30,f,7,PhD,8,9,3400.96
29,f,10,Ma,8,7,3400.93
28,f,10,Ma,9,9,3400.86
25,f,12,Ma,8,8,3400.82
26,f,10,Ma,8,10,3400.11
28,f,14,Ma,6,8,3399.7
27,f,7,PhD,9,8,3399.56
27,f,12,Ma,8,9,3399.43
25,f,11,PhD,7,9,3399.25
29,f,9,Ma,7,9,3399.06
26,f,10,PhD,8,9,3398.93
30,f,8,Ma,8,9,3398.82
27,f,10,Ma,7,8,3398.81
29,f,10,Ma,7,9,3398.68
27,f,9,Ma,7,9,3398.65
26,f,10,Ma,6,8,3398.53
27,f,9,PhD,7,10,3398.51
26,f,10,PhD,7,9,3398.39
27,f,9,PhD,7,8,3398.1
26,f,10,Ma,7,8,3397.72
29,f,10,Ma,7,8,3397.59
32,f,11,PhD,10,10,3397.51
28,f,11,Ma,7,8,3397.49
23,f,9,Ma,7,7,3397.46
30,f,11,Ma,10,10,3397.06
32,f,10,PhD,8,9,3397.04
27,f,7,PhD,7,9,3396.88
28,f,9,Ma,7,9,3396.84
26,f,7,PhD,7,9,3396.03
30,f,11,Ma,6,9,3395.82
24,f,10,PhD,8,7,3395.76
25,f,11,Ma,6,8,3395.44
26,f,7,PhD,6,8,3395.43
29,f,9,PhD,8,9,3395.23
27,f,8,Ma,8,9,3395.05
27,f,9,PhD,7,8,3394.94
26,f,9,PhD,7,8,3394.92
28,f,9,Ma,8,8,3394.61
27,f,9,Ma,7,7,3394.25
25,f,11,Ma,7,9,3394.07
28,f,8,Ma,6,6,3393.89
25,f,9,Ma,9,10,3393.44
29,f,10,Ma,8,8,3393.2
25,f,12,Ma,8,9,3393.19
23,f,10,PhD,9,9,3393.16
28,f,10,Ma,8,8,3392.9
30,f,12,Ma,7,8,3392.55
26,f,12,PhD,6,7,3392.34
29,f,10,PhD,7,10,3391.6
28,m,9,Ma,7,10,3390.7
26,f,8,PhD,6,7,3390.51
25,f,9,PhD,8,8,3390.42
29,f,14,Ma,9,7,3389.88
30,f,11,PhD,6,7,3389.76
32,f,8,PhD,7,8,3389.69
28,f,10,PhD,7,8,3389.42
28,f,10,PhD,8,9,3389.23
29,f,12,Ma,7,9,3388.88
29,f,11,Ma,7,8,3388.77
25,f,9,PhD,9,8,3388.59
33,f,10,PhD,8,9,3388.27
31,f,9,Ma,7,9,3387.99
23,f,10,PhD,8,8,3387.96
26,f,11,PhD,7,8,3387.66
28,f,12,Ma,6,7,3387.32
28,f,12,Ma,6,7,3387.02
26,f,9,PhD,8,8,3386.77
25,f,10,Ma,8,8,3386.47
27,f,11,Ma,8,7,3386.38
27,f,13,Ma,8,8,3386.2
28,f,8,PhD,7,8,3386.17
30,f,11,PhD,8,9,3385.99
26,f,8,Ma,8,8,3385.86
25,f,10,Ma,9,8,3385.84
28,f,8,PhD,9,8,3385.8
29,f,9,Ma,8,8,3385.78
26,f,8,PhD,7,8,3385.76
26,f,10,Ma,7,8,3385.74
27,f,11,Ma,8,10,3384.87
26,f,11,Ma,7,9,3384.57
27,f,10,Ma,6,7,3384.33
31,f,9,Ma,8,9,3384.08
25,f,12,Ma,9,10,3383.67
32,f,7,Ma,7,9,3383.18
27,f,12,Ma,9,9,3383.17
27,f,9,PhD,6,7,3382.95
30,f,10,Ma,7,8,3382.74
29,f,9,Ma,8,8,3382.72
31,f,14,Ma,6,9,3382.38
29,f,10,PhD,7,9,3381.72
27,f,8,PhD,7,9,3381.71
29,f,9,PhD,8,8,3381.51
31,f,7,PhD,6,8,3381.23
29,f,10,Ma,9,9,3380.88
25,f,11,Ma,9,8,3380.47
33,f,9,PhD,7,9,3380.3
27,f,10,Ma,8,10,3380.2
29,f,10,PhD,7,10,3380.14
32,f,11,PhD,9,8,3380.09
25,f,10,PhD,8,9,3380
21,f,10,Ma,7,9,3379.8
23,f,9,Ma,8,8,3379.04
28,f,8,PhD,7,10,3378.95
28,f,9,PhD,8,8,3378.78
29,f,11,Ma,7,10,3378.55
27,f,7,Ma,9,8,3377.98
27,f,9,Ma,8,7,3377.96
28,f,8,PhD,6,9,3377.94
30,f,9,Ma,7,9,3377.58
24,f,7,Ma,6,9,3376.75
26,f,10,PhD,9,9,3376.09
26,f,9,PhD,8,9,3375.67
29,f,8,PhD,7,9,3375.65
27,f,11,PhD,8,9,3375.41
28,f,10,Ma,7,8,3374.88
26,f,10,Ma,7,8,3374.82
27,f,9,PhD,6,8,3374.73
29,f,7,PhD,7,7,3374.41
24,f,10,Ma,7,8,3374.3
29,f,9,Ma,7,8,3374.19
30,f,10,Ma,7,7,3374.16
28,f,8,PhD,8,7,3373.83
29,f,11,PhD,8,7,3373.68
25,f,11,Ma,8,8,3373.64
26,f,9,Ma,8,8,3373.4
32,f,10,PhD,8,8,3373.27
29,f,10,Ma,9,7,3373
27,f,10,Ma,7,8,3372.7
29,f,12,Ma,9,9,3372.57
28,f,9,Ma,8,8,3372.54
30,f,9,Ma,9,8,3372.38
31,f,11,Ma,7,8,3371.68
27,f,10,Ma,7,8,3371.48
25,f,9,Ma,8,10,3370.9
27,f,12,Ma,7,8,3370.14
25,f,11,PhD,7,8,3369.96
26,f,8,Ma,7,8,3369.95
31,f,7,Ma,8,8,3369.59
30,f,10,Ma,8,9,3368.81
32,f,9,PhD,7,9,3368.43
30,f,11,Ma,7,10,3368.36
29,f,9,Ma,8,9,3368.12
31,f,8,PhD,6,7,3367.65
25,f,10,Ma,7,8,3367.42
27,f,11,PhD,7,7,3366.99
27,f,9,PhD,8,8,3366.75
23,f,11,Ma,6,7,3366.5
32,f,9,PhD,10,9,3366.17
27,f,11,Ma,9,9,3366.07
25,f,12,Ma,7,8,3365.84
27,f,12,Ma,6,8,3365.8
27,f,7,PhD,6,8,3365.74
25,f,11,PhD,8,8,3365.73
28,f,9,Ma,9,8,3365.45
27,f,10,Ma,9,10,3365.31
27,f,11,PhD,8,7,3365.31
28,f,8,Ma,6,9,3365.07
25,f,13,Ma,7,7,3364.35
30,f,9,Ma,7,9,3363.71
26,f,11,Ma,8,8,3363.22
30,f,8,Ma,7,9,3363.06
29,f,10,PhD,7,10,3363.03
29,f,7,Ma,7,10,3362.85
28,f,11,Ma,7,9,3362.69
25,f,9,PhD,8,8,3362.6
25,f,8,Ma,8,9,3362.49
25,f,11,PhD,7,9,3362.45
30,f,9,Ma,8,9,3362.25
29,f,12,Ma,8,8,3362.14
27,f,9,PhD,8,9,3362.12
30,f,9,Ma,8,8,3361.97
30,f,8,Ma,9,8,3361.76
25,f,9,Ma,8,9,3361.43
27,f,8,PhD,5,6,3361.35
26,f,9,Ma,9,9,3360.8
26,f,11,Ma,5,8,3360.75
31,f,12,PhD,7,9,3360.7
27,f,9,Ma,7,8,3360.62
27,f,10,Ma,7,7,3360.62
29,f,10,Ma,7,8,3360.5
25,f,10,Ma,8,8,3360.25
25,f,10,PhD,8,10,3359.46
28,f,10,Ma,7,9,3358.91
27,f,8,Ma,7,9,3358.44
29,f,10,PhD,7,9,3358.41
30,f,7,PhD,8,9,3358.36
32,f,12,Ma,7,9,3358.3
29,f,10,PhD,9,10,3358.04
31,f,11,PhD,8,10,3357.94
26,f,11,Ma,8,7,3357.91
29,f,9,Ma,7,9,3357.76
25,f,7,Ma,8,9,3357.71
31,f,13,Ma,7,8,3357.22
27,f,7,PhD,6,7,3357.16
28,f,14,Ma,8,9,3357
24,f,15,Ma,8,9,3356.95
25,f,13,PhD,7,8,3356.85
28,f,10,Ma,8,9,3356.77
30,f,11,Ma,7,9,3356.37
28,f,7,PhD,7,8,3356.12
29,f,10,Ma,7,9,3355.6
26,f,11,Ma,8,9,3355.58
27,f,7,Ma,8,7,3355.57
31,f,10,Ma,8,8,3355.19
28,f,10,PhD,8,9,3355.13
26,f,9,PhD,8,10,3354.99
24,f,8,Ma,6,7,3354.95
23,f,10,PhD,8,10,3354.89
30,f,7,Ma,8,8,3354.88
26,f,8,Ma,7,9,3354.66
29,f,7,PhD,7,8,3354.32
30,f,10,PhD,7,9,3354.16
27,f,13,Ma,7,10,3354.09
28,f,9,Ma,6,8,3353.94
29,f,10,Ma,6,8,3353.68
26,f,10,Ma,7,8,3353.54
23,f,10,Ma,7,9,3353.51
23,f,11,PhD,7,9,3353.39
24,f,10,PhD,8,9,3353.25
24,f,10,PhD,9,9,3353.04
26,f,9,PhD,7,8,3352.86
31,f,9,Ma,7,8,3352.51
27,f,11,Ma,7,8,3352.39
29,f,11,Ma,8,8,3352.24
27,f,10,PhD,7,8,3351.74
32,f,8,Ma,8,9,3351.23
29,f,12,Ma,9,9,3350.81
28,f,8,PhD,7,8,3350.26
26,f,10,Ma,8,10,3349.79
32,f,11,Ma,8,8,3349.61
25,f,11,PhD,8,9,3349.27
28,f,10,Ma,8,8,3349.15
29,f,8,Ma,8,8,3349.06
26,f,12,Ma,8,9,3348.46
25,f,12,Ma,8,7,3348.32
26,f,7,PhD,7,7,3348.3
28,f,11,PhD,9,9,3348.23
27,f,11,PhD,8,9,3347.98
27,f,8,PhD,7,10,3347.48
25,f,10,Ma,7,9,3347.4
32,f,10,Ma,8,7,3347.38
23,f,10,Ma,6,8,3347.28
30,f,7,PhD,7,7,3346.85
28,f,10,Ma,6,6,3346.69
29,f,12,Ma,10,9,3346.65
29,f,11,Ma,7,7,3346.11
29,f,9,PhD,7,8,3346.1
32,f,10,PhD,7,8,3346.05
27,f,10,Ma,7,9,3345.34
29,f,9,PhD,8,8,3345.14
24,f,12,Ma,7,10,3344.78
29,f,8,PhD,7,9,3344.37
27,f,10,Ma,7,8,3344.11
27,f,12,Ma,7,9,3344.01
26,f,11,Ma,8,9,3343.9
25,f,7,PhD,7,9,3343.88
30,f,9,PhD,8,9,3343.85
28,f,9,Ma,9,8,3343.72
25,f,9,Ma,9,8,3343.72
29,f,9,Ma,9,10,3343.51
30,f,8,Ma,9,8,3343.36
28,f,13,PhD,10,10,3343.31
28,f,13,Ma,6,8,3342.41
26,f,10,Ma,8,9,3342.29
28,f,8,PhD,6,7,3342.29
28,f,10,Ma,8,8,3342.27
25,f,10,Ma,9,9,3342.05
30,f,8,PhD,7,9,3341.89
24,f,10,Ma,9,9,3341.5
23,f,8,PhD,7,8,3341.28
31,f,10,PhD,7,8,3340.34
26,f,10,Ma,8,8,3339.75
24,f,12,Ma,9,9,3339.24
29,f,12,Ma,8,9,3338.97
27,f,9,Ma,6,7,3338.68
27,f,9,PhD,7,8,3338.32
26,f,9,Ma,8,8,3338.02
29,f,10,Ma,8,10,3337.82
25,f,11,Ma,6,7,3337.27
28,f,12,Ma,8,8,3337.17
28,f,7,PhD,7,9,3336.93
28,f,11,Ma,9,7,3336.57
29,f,9,Ma,6,9,3336.15
25,f,10,Ma,8,8,3335.93
28,f,6,PhD,8,8,3335.91
26,f,9,Ma,7,9,3335.88
28,f,9,Ma,8,10,3335.84
27,f,8,Ma,6,8,3335.69
28,f,12,PhD,7,10,3335.63
28,f,12,Ma,7,8,3335.41
31,f,10,PhD,8,8,3335.21
23,f,11,Ma,6,7,3334.83
28,f,10,Ma,7,10,3334.8
28,f,9,Ma,8,9,3334.52
28,f,11,Ma,7,8,3334.42
30,f,7,PhD,7,9,3334.08
28,f,11,Ma,8,7,3334.04
23,f,10,Ma,7,8,3333.98
22,f,10,Ma,8,9,3333.23
31,f,13,Ma,8,8,3333.21
26,f,11,Ma,8,8,3333.1
28,f,10,Ma,8,7,3332.95
25,f,11,Ma,8,10,3332.77
24,f,9,Ma,6,8,3332.69
27,f,11,Ma,7,9,3332.47
30,f,9,Ma,7,9,3332.02
26,f,9,PhD,7,9,3331.48
27,f,9,PhD,6,7,3331.45
25,f,10,PhD,7,8,3331.29
29,f,8,PhD,5,7,3331.12
29,f,9,Ma,8,9,3330.78
27,f,10,Ma,8,7,3330.57
33,f,13,Ma,7,8,3330.14
28,f,8,PhD,6,8,3330.03
29,f,11,PhD,8,8,3329.59
25,f,9,PhD,8,8,3329.3
26,f,7,Ma,8,9,3329.08
30,f,9,Ma,8,9,3328.89
30,f,13,Ma,7,8,3328.79
26,f,8,Ma,7,7,3328.73
32,f,10,PhD,7,8,3328.63
30,f,12,PhD,8,8,3328.54
24,f,10,PhD,7,9,3328.35
27,f,9,Ma,7,9,3328.34
27,f,10,PhD,8,8,3328.04
31,f,10,PhD,7,8,3328.02
28,f,10,PhD,7,9,3327.93
31,f,10,Ma,6,7,3327.91
27,f,12,Ma,8,10,3327.68
25,f,9,Ma,7,9,3327.58
23,f,9,Ma,7,9,3327.33
28,f,9,PhD,8,9,3327.15
26,f,9,Ma,8,9,3326.94
28,f,10,Ma,7,9,3326.82
26,f,8,Ma,8,7,3326.71
29,f,9,PhD,8,9,3326.54
26,f,10,Ma,7,10,3326.3
29,f,11,PhD,8,9,3326.06
31,f,10,Ma,7,8,3325.86
26,f,12,Ma,7,9,3325.6
26,f,8,Ma,7,9,3325.59
30,f,9,PhD,9,7,3325.34
30,f,7,PhD,7,8,3325.33
31,f,11,Ma,7,10,3325.22
27,f,10,PhD,9,7,3325.08
28,f,6,Ma,9,10,3325.05
29,f,11,Ma,7,9,3324.91
30,f,12,Ma,7,7,3324.74
26,f,12,Ma,5,8,3324.74
27,f,9,Ma,8,9,3324.67
27,f,11,Ma,8,10,3324.57
27,f,13,Ma,5,9,3324.57
29,f,11,Ma,8,10,3323.99
31,f,13,Ma,7,10,3323.92
30,f,10,Ma,6,7,3323.01
22,f,11,Ma,8,9,3323
31,f,9,Ma,7,9,3322.97
31,f,11,Ma,6,7,3322.65
28,f,10,PhD,8,7,3322.45
27,f,9,PhD,7,9,3322.34
27,f,11,Ma,5,9,3321.62
29,f,10,PhD,6,8,3321.3
28,f,9,Ma,7,8,3321.23
28,f,10,Ma,8,9,3321.01
29,f,12,Ma,8,8,3320.77
33,f,7,PhD,7,10,3320.71
30,f,10,PhD,8,9,3320.67
26,f,8,PhD,6,8,3320.33
26,f,8,Ma,8,9,3320.01
26,f,12,Ma,7,8,3319.91
35,f,10,Ma,8,9,3319.45
27,f,11,Ma,8,8,3319.29
27,f,11,PhD,8,9,3319.28
24,f,10,PhD,6,8,3319.24
25,f,10,Ma,8,10,3319.08
29,f,11,Ma,7,9,3318.99
28,f,11,Ma,7,8,3318.89
27,f,9,Ma,7,9,3318.62
27,f,10,PhD,7,8,3318.62
26,f,10,PhD,9,9,3318.37
27,f,9,Ma,7,9,3318.33
28,f,10,PhD,8,8,3318.32
25,f,11,Ma,8,9,3318.16
30,f,11,PhD,7,8,3317.72
27,f,10,PhD,8,7,3317.66
29,f,9,Ma,8,9,3317.5
29,f,12,Ma,9,10,3317.04
26,f,7,PhD,8,8,3316.81
29,f,9,Ma,8,8,3316.22
29,f,10,Ma,7,8,3316.15
28,f,6,PhD,8,9,3316.01
30,f,12,Ma,7,9,3315.8
23,f,9,PhD,7,8,3315.76
28,f,11,PhD,7,10,3315.54
23,f,9,Ma,7,10,3315.43
28,f,9,PhD,8,9,3315.28
26,f,11,Ma,8,8,3314.84
31,f,11,Ma,7,9,3314.49
28,f,10,Ma,6,7,3314.15
34,f,5,PhD,8,8,3313.96
29,f,9,PhD,7,9,3313.88
28,f,9,Ma,9,9,3312.42
31,f,9,Ma,9,8,3312.13
30,f,8,Ma,9,9,3311.72
32,f,10,Ma,9,8,3310.9
27,f,13,Ma,8,10,3310.86
30,f,9,Ma,9,9,3310.74
27,f,9,Ma,8,8,3310.52
27,f,9,Ma,7,8,3310.36
25,f,8,Ma,6,8,3309.7
23,f,9,Ma,7,8,3309.64
29,f,10,Ma,8,7,3309.54
27,f,10,Ma,7,8,3308.49
26,f,10,Ma,8,7,3308.43
31,f,9,Ma,7,9,3307.55
30,f,7,Ma,8,7,3307.47
27,f,10,Ma,7,9,3307.35
28,f,9,PhD,8,9,3307.32
25,f,9,PhD,8,10,3307.2
25,f,11,Ma,7,7,3307.15
31,f,9,PhD,7,9,3307.15
31,f,10,Ma,8,9,3306.79
24,f,9,PhD,8,8,3306.59
28,f,10,PhD,6,7,3306.18
28,f,11,Ma,6,6,3306.1
26,f,10,PhD,7,6,3305.83
26,f,11,Ma,8,9,3305.81
26,f,10,Ma,7,8,3305.69
26,f,9,Ma,7,7,3305
33,f,11,Ma,7,8,3304.86
29,f,10,Ma,7,9,3304.83
30,f,9,Ma,7,8,3304.7
26,f,11,PhD,7,10,3304.52
27,f,8,PhD,8,8,3304.27
25,f,10,Ma,7,9,3304.08
28,f,9,Ma,6,8,3303.77
31,f,11,Ma,7,8,3303.45
33,f,11,Ma,8,8,3303.31
30,f,8,PhD,7,8,3303.18
28,f,12,Ma,8,9,3302.54
31,f,12,Ma,8,7,3302.53
26,f,10,Ma,8,9,3302.49
26,f,11,Ma,8,9,3302.36
26,f,10,Ma,7,9,3301.89
27,f,7,Ma,7,8,3301.74
29,f,12,Ma,7,8,3301.51
26,f,9,PhD,8,10,3301.15
27,f,10,Ma,8,8,3301.08
22,f,10,Ma,7,8,3300.91
27,f,10,Ma,8,9,3300.68
29,f,12,Ma,6,8,3300.62
29,f,10,Ma,7,8,3300.53
29,f,10,Ma,8,8,3300.31
25,f,9,Ma,7,10,3300.31
32,f,8,Ma,7,10,3300.27
25,f,10,PhD,7,8,3300.15
34,f,8,PhD,8,9,3299.98
28,f,10,Ma,6,8,3299.19
28,f,8,PhD,7,9,3298.91
25,f,9,Ma,9,10,3298.79
31,f,10,Ma,8,8,3298.69
28,f,9,Ma,5,6,3298.66
30,f,8,Ma,8,10,3298.48
26,f,11,Ma,6,7,3298.27
30,f,8,PhD,8,7,3298.21
29,f,9,Ma,8,8,3298.02
30,f,12,Ma,7,8,3297.73
26,f,9,PhD,7,9,3297.71
24,f,9,PhD,7,10,3297.48
31,f,10,Ma,7,8,3297.4
34,f,9,PhD,9,8,3297.4
29,f,8,Ma,7,9,3297.39
31,f,12,PhD,8,8,3297.12
32,f,9,PhD,8,8,3296.31
30,f,11,PhD,7,9,3296.18
30,f,9,PhD,8,8,3295.99
26,f,11,Ma,7,9,3295.66
31,f,12,Ma,8,8,3295.54
27,f,10,Ma,9,8,3295.44
